imdb_title_identifier,domestic_gross,international_gross,worldwide_gross,name
tt0079588,65810475,0,65810475,The Muppet Movie
tt0079638,22228000,0,22228000,Norma Rae
tt0079640,26079312,0,26079312,North Dallas Forty
tt0079668,9890597,0,9890597,The Onion Field
tt0079672,23488,0,23488,Opening Night
tt0079700,1101186,0,1101186,The Passage
tt0079714,11988469,0,11988469,Phantasm
tt0079723,4896094,0,4896094,Players
tt0079753,7650600,0,7650600,The Prisoner of Zenda
tt0079756,11606005,0,11606005,The Promise
tt0079758,18389402,0,18389402,Prophecy
tt0079781,364642,0,364642,Real Life
tt0079806,1856122,0,1856122,Rich Kids
tt0079817,85182160,0,85182160,Rocky II
tt0079820,27513,0,27513,The King and the Mockingbird
tt0079822,13253715,0,13253715,Roller Boogie
tt0079826,29174648,0,29174648,The Rose
tt0079832,6012556,0,6012556,Running
tt0079833,142425,9377,151802,Lupin the 3rd: Castle of Cagliostro
tt0079854,47262,0,47262,Every Man for Himself
tt0079871,6461,0,6461,Scum
tt0079875,19595168,0,19595168,The Seduction of Joe Tynan
tt0079886,7640,0,7640,Legend of the Mountain
tt0079944,269881,0,269881,Stalker
tt0079945,82604699,0,82604699,Star Trek: The Motion Picture
tt0079948,35649012,0,35649012,Starting Over
tt0079966,2410776,0,2410776,Sunburn
tt0080009,20093330,0,20093330,Tess
tt0080103,2631244,0,2631244,Voices
tt0080114,1675040,0,1675040,Walk Proud
tt0080116,2411145,0,2411145,Wanda Nevada
tt0080117,14492,0,14492,The Wanderers
tt0080120,22490039,0,22490039,The Warriors
tt0080130,21411158,0,21411158,When a Stranger Calls
tt0080139,1083799,0,1083799,Winter Kills
tt0080157,3931010,0,3931010,Yanks
tt0080319,103290500,0,103290500,9 to 5
tt0080339,83453539,0,83453539,Airplane!
tt0080360,19853892,0,19853892,Altered States
tt0080365,22743674,0,22743674,American Gigolo
tt0080377,70687344,0,70687344,Any Which Way You Can
tt0080388,12729675,0,12729675,Atlantic City
tt0080402,8415112,0,8415112,The Awakening
tt0080436,8527743,0,8527743,Battle Creek Brawl
tt0080437,7206220,0,7206220,The Big Red One
tt0080442,2500000,0,2500000,The Black Marble
tt0080453,58853106,0,58853106,The Blue Lagoon
tt0080455,57229890,58000000,115229890,The Blues Brothers
tt0080461,2013193,0,2013193,"Bon Voyage, Charlie Brown"
tt0080469,2471,0,2471,Breaking Glass
tt0080472,24265659,0,24265659,Bronco Billy
tt0080474,37121708,0,37121708,Brubaker
tt0080487,39846344,0,39846344,Caddyshack
tt0080489,6950125,0,6950125,La Cage aux Folles II
tt0080500,1817720,0,1817720,Carny
tt0080520,41675194,0,41675194,Cheech and Chong's Next Movie
tt0080539,12516,0,12516,City of Women
tt0080549,67182787,0,67182787,Coal Miner's Daughter
tt0080550,4495445,0,4495445,Coast to Coast
tt0080556,14287755,0,14287755,The Competition
tt0080569,19798718,0,19798718,Cruising
tt0080610,3007436,0,3007436,The Last Metro
tt0080634,5318098,0,5318098,Divine Madness
tt0080641,5484132,0,5484132,The Dogs of War
tt0080661,31899000,0,31899000,Dressed to Kill
tt0080678,26010864,0,26010864,The Elephant Man
tt0080684,292753960,248513382,541267342,Star Wars: Episode V - The Empire Strikes Back
tt0080716,21202829,0,21202829,Fame
tt0080724,7653061,0,7653061,Fatso
tt0080731,10697276,0,10697276,The Fiendish Plot of Dr. Fu Manchu
tt0080736,16647800,0,16647800,The Final Countdown
tt0080739,15198912,0,15198912,First Family
tt0080745,27107960,0,27107960,Flash Gordon
tt0080749,21448782,0,21448782,The Fog
tt0080754,8894289,0,8894289,The Formula
tt0080756,7470348,0,7470348,Foxes
tt0080761,39754601,0,39754601,Friday the 13th
tt0080762,1205934,0,1205934,From Mao to Mozart: Isaac Stern in China
tt0080790,2261507,0,2261507,Gilda Live
tt0080798,4059673,0,4059673,Gloria
tt0080801,30031783,0,30031783,The Gods Must Be Crazy
tt0080808,6621520,0,6621520,The Gong Show Movie
tt0080833,3798102,0,3798102,Guyana: Cult of the Damned
tt0080850,4875436,0,4875436,He Knows You're Alone
tt0080854,954046,0,954046,Heart Beat
tt0080855,3484331,0,3484331,Heaven's Gate
tt0080861,18000000,0,18000000,Herbie Goes Bananas
tt0080863,15934737,0,15934737,Hero at Large
tt0080868,3806930,0,3806930,Hide in Plain Sight
tt0080881,10000000,0,10000000,The Hollywood Knights
tt0080888,17815212,0,17815212,Honeysuckle Rose
tt0080895,7500000,0,7500000,How to Beat the High Cost of Living
tt0080903,376050,0,376050,The Human Factor
tt0080907,16274150,0,16274150,The Hunter
tt0080913,2625716,0,2625716,The Idolmaker
tt0080917,5215015,0,5215015,In God We Trust
tt0080934,15716828,0,15716828,The Island
tt0080948,27118000,0,27118000,The Jazz Singer
tt0080975,2086905,0,2086905,Just Tell Me What You Want
tt0080979,4000000,0,4000000,Kagemusha
tt0081031,11000000,0,11000000,The Last Flight of Noah's Ark
tt0081032,12835544,0,12835544,The Last Married Couple in America
tt0081044,517988,0,517988,Leo and Loree
tt0081060,34326249,0,34326249,Little Darlings
tt0081063,6321392,0,6321392,Little Miss Marker
tt0081071,15795189,0,15795189,The Long Riders
tt0081080,2806659,0,2806659,Loving Couples
tt0081150,4309490,0,4309490,Melvin and Howard
tt0081159,2900000,0,2900000,Midnight Madness
tt0081163,11000000,0,11000000,The Mirror Crack'd
tt0081184,6342668,0,6342668,Motel Hell
tt0081207,22482952,0,22482952,My Bodyguard
tt0081235,1047454,0,1047454,Nijinsky
tt0081249,14662035,0,14662035,The Nude Bomb
tt0081259,18971000,0,18971000,The Octagon
tt0081268,14504277,0,14504277,"Oh, God! Book II"
tt0081269,6216067,0,6216067,Oh Heavenly Dog
tt0081280,843215,0,843215,One-Trick Pony
tt0081283,54766923,0,54766923,Ordinary People
tt0081334,59167,0,59167,Phobia
tt0081353,49823037,0,49823037,Popeye
tt0081366,929162,0,929162,The Power
tt0081375,69847348,0,69847348,Private Benjamin
tt0081383,14796236,0,14796236,Prom Night
tt0081398,23383987,0,23383987,Raging Bull
tt0081414,3910019,0,3910019,Resurrection
tt0081433,4226370,0,4226370,Roadie
tt0081439,16656125,0,16656125,Rough Cut
tt0081455,14225876,0,14225876,Scanners
tt0081470,220181,0,220181,The Sea Wolves
tt0081480,43995918,0,43995918,Seems Like Old Times
tt0081485,9870727,0,9870727,Serial
tt0081505,44360123,389455,44749578,The Shining
tt0081528,766760,0,766760,A Small Circle of Friends
tt0081529,66132626,0,66132626,Smokey and the Bandit II
tt0081534,9709597,0,9709597,Somewhere in Time
tt0081554,10389003,0,10389003,Stardust Memories
tt0081562,101300000,0,101300000,Stir Crazy
tt0081568,7063886,0,7063886,The Stunt Man
tt0081573,108185706,0,108185706,Superman II
tt0081591,621931,0,621931,Sunday Lovers
tt0081625,804713,0,804713,"Those Lips, Those Eyes"
tt0081633,42365581,0,42365581,Time Bandits
tt0081656,9000000,0,9000000,Tribute
tt0081696,46918287,0,46918287,Urban Cowboy
tt0081698,11715321,0,11715321,Used Cars
tt0081738,5000000,0,5000000,The Watcher in the Woods
tt0081747,3763988,0,3763988,When Time Ran Out...
tt0081748,6659377,0,6659377,Where the Buffalo Roam
tt0081751,14155617,0,14155617,Wholly Moses!
tt0081753,1175855,0,1175855,Why Would I Lie?
tt0081758,4400000,0,4400000,Willie & Phil
tt0081759,2128395,0,2128395,Windows
tt0081777,22762571,0,22762571,Xanadu
tt0081809,2993772,0,2993772,ffolkes
tt0081964,6468195,0,6468195,...All the Marbles
tt0081974,40716963,0,40716963,Absence of Malice
tt0082001,4454295,0,4454295,All Night Long
tt0082005,6892098,0,6892098,The Amateur
tt0082010,30565292,0,30565292,An American Werewolf in London
tt0082031,95461682,0,95461682,Arthur
tt0082042,11809387,0,11809387,Back Roads
tt0082070,547525,0,547525,Beyond the Reef
tt0082085,12000000,0,12000000,Blow Out
tt0082089,24058838,0,24058838,Body Heat
tt0082095,1718,0,1718,Das Boot ist voll
tt0082096,11487676,0,11487676,Das Boot
tt0082111,7258543,0,7258543,Buddy Buddy
tt0082121,31261269,0,31261269,Bustin' Loose
tt0082136,72179579,0,72179579,The Cannonball Run
tt0082138,9566593,0,9566593,Carbon Copy
tt0082145,534816,0,534816,Cattle Annie and Little Britches
tt0082146,15965924,0,15965924,Caveman
tt0082158,58972904,0,58972904,Chariots of Fire
tt0082186,41092328,0,41092328,Clash of the Titans
tt0082193,12000000,0,12000000,Comin' at Ya!
tt0082198,39565475,29286000,68851475,Conan the Barbarian
tt0082200,15578237,0,15578237,Continental Divide
tt0082220,1729274,0,1729274,Cutter's Way
tt0082222,492035,0,492035,Man of Iron
tt0082245,8279042,0,8279042,Deadly Blessing
tt0082250,16100000,0,16100000,Death Wish II
tt0082263,16000000,0,16000000,The Devil and Max Devlin
tt0082269,110014,0,110014,Diva
tt0082288,14110013,0,14110013,Dragonslayer
tt0082307,123843,0,123843,The Beyond
tt0082329,31184024,1308650,32492674,Endless Love
tt0082334,13277558,0,13277558,The Entity
tt0082338,1414828,0,1414828,Turkey Shoot
tt0082340,25244626,0,25244626,Escape from New York
tt0082348,34967437,0,34967437,Excalibur
tt0082351,17583634,0,17583634,Eye of the Needle
tt0082352,1118634,0,1118634,Eyes of a Stranger
tt0082353,6400000,0,6400000,Eyewitness
tt0082362,3082096,0,3082096,The Fan
tt0082377,20471382,0,20471382,The Final Conflict
tt0082382,12480249,0,12480249,First Monday in October
tt0082398,54812802,0,54812802,For Your Eyes Only
tt0082402,29200000,0,29200000,Fort Apache the Bronx
tt0082405,50427646,0,50427646,The Four Seasons
tt0082406,63456988,0,63456988,The Fox and the Hound
tt0082416,26890068,0,26890068,The French Lieutenant's Woman
tt0082418,21722776,0,21722776,Friday the 13th: Part 2
tt0082427,7886857,0,7886857,The Funhouse
tt0082432,5732587,0,5732587,Gallipoli
tt0082440,2869425,0,2869425,Gas
tt0082449,23371905,0,23371905,Ghost Story
tt0082457,5504218,0,5504218,Going Ape!
tt0082474,31206251,0,31206251,The Great Muppet Caper
tt0082484,20959585,0,20959585,Quest for Fire
tt0082495,25533818,0,25533818,Halloween II
tt0082497,2447576,0,2447576,The Hand
tt0082499,534653,0,534653,Hard Country
tt0082507,2154696,0,2154696,Heartbeeps
tt0082509,546545,0,546545,Heavy Metal
tt0082517,31672907,0,31672907,History of the World: Part I
tt0082525,2004742,0,2004742,Honky Tonk Freeway
tt0082533,17985893,0,17985893,The Howling
tt0082558,20259961,0,20259961,The Incredible Shrinking Woman
tt0082606,469777,0,469777,Kelly
tt0082619,1791147,0,1791147,King of the Mountain
tt0082639,25728,0,25728,"Ladies and Gentlemen, the Fabulous Stains"
tt0082648,12617845,0,12617845,The Legend of the Lone Ranger
tt0082694,23667907,0,23667907,The Road Warrior
tt0082731,39001,0,39001,The Girl with the Red Hair
tt0082748,2032311,0,2032311,Pieces
tt0082763,26154211,0,26154211,Modern Problems
tt0082764,2863642,0,2863642,Modern Romance
tt0082766,19032261,0,19032261,Mommie Dearest
tt0082782,5672031,0,5672031,My Bloody Valentine
tt0082783,5073,0,5073,My Dinner with Andre
tt0082799,63405,0,63405,Movie Madness
tt0082801,29916207,0,29916207,Neighbors
tt0082810,8000000,0,8000000,Night Crossing
tt0082812,1169875,0,1169875,Night School
tt0082816,14923752,0,14923752,The Night the Lights Went Out in Georgia
tt0082817,14905359,5000000,19905359,Nighthawks
tt0082846,119285432,0,119285432,On Golden Pond
tt0082853,25524778,0,25524778,Only When I Laugh
tt0082869,17374595,0,17374595,Outland
tt0082886,18838812,0,18838812,Paternity
tt0082894,9171289,0,9171289,Pennies from Heaven
tt0082927,17110,0,17110,Le Pont du Nord
tt0082933,1113538,0,1113538,Possession
tt0082934,12376625,0,12376625,The Postman Always Rings Twice
tt0082945,8124257,0,8124257,Prince of the City
tt0082948,26279000,0,26279000,Private Lessons
tt0082956,237000,0,237000,Puberty Blues
tt0082958,3702028,0,3702028,The Pursuit of D.B. Cooper
tt0082964,12042,0,12042,Quartet
tt0082969,1976198,0,1976198,Raggedy Man
tt0082970,14920781,0,14920781,Ragtime
tt0082971,248159971,141973241,390133212,Raiders of the Lost Ark
tt0082979,40382659,0,40382659,Reds
tt0082992,14492125,0,14492125,Rich and Famous
tt0083001,110048,0,110048,Roar
tt0083006,10851261,0,10851261,Rollover
tt0083015,14867086,0,14867086,S.O.B.
tt0083041,19450,0,19450,Second-Hand Hearts
tt0083064,35610100,0,35610100,Sharky's Machine
tt0083079,1622898,0,1622898,Silence of the North
tt0083107,23671186,0,23671186,Some Kind of Hero
tt0083113,2022771,0,2022771,Sphinx
tt0083131,85297000,0,85297000,Stripes
tt0083133,5165432,0,5165432,Student Bodies
tt0083163,17569027,0,17569027,Take This Job and Shove It
tt0083169,35856053,0,35856053,Taps
tt0083170,36565280,0,36565280,Tarzan the Ape Man
tt0083190,11492915,0,11492915,Thief
tt0083193,2028612,0,2028612,This Is Elvis
tt0083232,12850276,0,12850276,True Confessions
tt0083254,18826490,0,18826490,Under the Rainbow
tt0083284,10853418,0,10853418,Victory
tt0083296,13258670,0,13258670,Visiting Hours
tt0083326,8206145,0,8206145,Whose Life Is It Anyway?
tt0083336,10626725,0,10626725,Wolfen
tt0083365,3256082,0,3256082,Zoot Suit
tt0083449,7241180,0,7241180,The Missionary
tt0083511,78868508,0,78868508,48 Hrs.
tt0083530,27150534,0,27150534,Airplane II: The Sequel
tt0083550,12534817,0,12534817,Amityville II: The Possession
tt0083564,57059003,0,57059003,Annie
tt0083590,22293,0,22293,The Atomic Cafe
tt0083598,13111101,0,13111101,Author! Author!
tt0083613,804963,0,804963,American Playhouse: The Ballad of Gregorio Cortez
tt0083619,1736123,0,1736123,Barbarosa
tt0083629,7742572,0,7742572,The Beast Within
tt0083630,14056528,0,14056528,The Beastmaster
tt0083641,36821203,0,36821203,Best Friends
tt0083642,69701637,0,69701637,The Best Little Whorehouse in Texas
tt0083658,32868943,1839532,34708475,Blade Runner
tt0083678,6118683,0,6118683,The Border
tt0083694,375713,0,375713,Britannia Hospital
tt0083701,78350,0,78350,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales
tt0083717,5301539,0,5301539,Cannery Row
tt0083722,7000000,0,7000000,Cat People
tt0083726,2977706,0,2977706,The Challenge
tt0083745,840958,0,840958,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean"
tt0083767,21028755,0,21028755,Creepshow
tt0083791,41613957,0,41613957,The Dark Crystal
tt0083798,18196170,0,18196170,Dead Men Don't Wear Plaid
tt0083806,19282134,0,19282134,Deathtrap
tt0083833,14099953,0,14099953,Diner
tt0083851,2256246,0,2256246,The Draughtsman's Contract
tt0083866,435110554,357800000,792910554,E.T. the Extra-Terrestrial
tt0083885,1474249,0,1474249,Endangered Species
tt0083891,893967,0,893967,Enigma
tt0083900,143369,0,143369,The Escape Artist
tt0083906,123572,0,123572,Eureka
tt0083907,2400000,261944,2661944,The Evil Dead
tt0083908,6110000,0,6110000,Evil Under the Sun
tt0083922,6783304,0,6783304,Fanny and Alexander
tt0083929,27092880,0,27092880,Fast Times at Ridgemont High
tt0083936,3355948,0,3355948,Fighting Back
tt0083941,2666873,0,2666873,The Final Option
tt0083943,46708276,0,46708276,Firefox
tt0083944,47212904,78000000,125212904,First Blood
tt0083947,199078,0,199078,Five Days One Summer
tt0083960,6660333,0,6660333,Forced Vengeance
tt0083972,36690067,0,36690067,Friday the 13th: Part III
tt0083987,52767889,0,52767889,Gandhi
tt0084021,15171476,0,15171476,Grease 2
tt0084049,9823934,0,9823934,Hanky Panky
tt0084058,1761291,0,1761291,Heat and Dust
tt0084060,5124391,0,5124391,Heidi's Song
tt0084084,2914328,0,2914328,Homework
tt0084088,4484991,0,4484991,Honkytonk Man
tt0084096,667863,0,667863,The House Where Evil Dwells
tt0084109,6968359,0,6968359,I Ought to Be in Pictures
tt0084111,291390,0,291390,I'm Dancing as Fast as I Can
tt0084112,1515578,0,1515578,"I, the Jury"
tt0084117,8693512,0,8693512,If You Could See What I Hear
tt0084132,5200986,0,5200986,Inchon
tt0084156,2573342,0,2573342,It Came from Hollywood
tt0084171,3792188,0,3792188,Jekyll and Hyde... Together Again
tt0084173,2869638,0,2869638,Jinxed!
tt0084191,22440,0,22440,Kamikaze 89
tt0084210,15782759,0,15782759,Kiss Me Goodbye
tt0084234,5829781,0,5829781,The Last American Virgin
tt0084237,6455330,0,6455330,The Last Unicorn
tt0084242,3821199,0,3821199,Let's Spend the Night Together
tt0084259,2370376,0,2370376,A Little Sex
tt0084264,777087,0,777087,Lonely Hearts
tt0084268,946461,0,946461,Lookin' to Get Out
tt0084274,14009,0,14009,Love & Money
tt0084293,11897978,0,11897978,Making Love
tt0084296,20659423,0,20659423,The Man from Snowy River
tt0084316,5675599,0,5675599,Megaforce
tt0084329,9077269,0,9077269,A Midsummer Night's Sex Comedy
tt0084335,14000000,0,14000000,Missing
tt0084351,12408066,0,12408066,Monsignor
tt0084352,327958,0,327958,Monty Python Live at the Hollywood Bowl
tt0084370,20123620,0,20123620,My Favorite Year
tt0084395,10054150,0,10054150,Class Reunion
tt0084412,21095638,0,21095638,Night Shift
tt0084422,2257307,0,2257307,The Night of the Shooting Stars
tt0084434,129795554,0,129795554,An Officer and a Gentleman
tt0084445,636796,0,636796,One from the Heart
tt0084469,5588800,0,5588800,Paradise
tt0084477,6062898,0,6062898,Partners
tt0084485,3178542,0,3178542,Penitentiary II
tt0084489,5672311,0,5672311,Personal Best
tt0084503,22244207,0,22244207,Pink Floyd: The Wall
tt0084504,7983086,0,7983086,The Pirate Movie
tt0084516,77142388,0,77142388,Poltergeist
tt0084522,111289673,0,111289673,Porky's
tt0084589,3704433,0,3704433,The Return of Martin Guerre
tt0084597,36299720,0,36299720,Richard Pryor: Live on the Sunset Strip
tt0084602,125049125,0,125049125,Rocky III
tt0084628,30878,0,30878,Sans Soleil
tt0084633,10413170,0,10413170,Savannah Smiles
tt0084649,14665733,0,14665733,The Secret of NIMH
tt0084652,11378339,0,11378339,The Seduction
tt0084658,1054328,0,1054328,The Sender
tt0084675,9217530,0,9217530,Shoot the Moon
tt0084684,10490791,0,10490791,Silent Rage
tt0084690,20225989,0,20225989,Six Pack
tt0084691,6668025,0,6668025,Six Weeks
tt0084704,6328816,0,6328816,The Soldier
tt0084707,30036000,0,30036000,Sophie's Choice
tt0084714,263635,0,263635,Split Image
tt0084726,78912963,0,78912963,Star Trek II: The Wrath of Khan
tt0084732,5979947,0,5979947,Still of the Night
tt0084735,2519559,0,2519559,A Stranger Is Watching
tt0084737,4968000,0,4968000,Summer Lovers
tt0084749,39103425,0,39103425,The Sword and the Sorcerer
tt0084776,5005245,0,5005245,Tempest
tt0084783,7400000,0,7400000,Tex
tt0084786,16894678,0,16894678,They Call Me Bruce
tt0084787,19629760,0,19629760,The Thing
tt0084788,21134374,0,21134374,Things Are Tough All Over
tt0084805,177200000,0,177200000,Tootsie
tt0084809,47118057,0,47118057,The Toy
tt0084814,9056073,0,9056073,Trail of the Pink Panther
tt0084821,3783329,0,3783329,La traviata
tt0084827,33000000,0,33000000,TRON
tt0084854,5229643,0,5229643,Venom
tt0084855,53977250,0,53977250,The Verdict
tt0084861,13253583,0,13253583,Vice Squad
tt0084865,28215453,0,28215453,Victor Victoria
tt0084867,5091888,0,5091888,Vigilante
tt0084894,524203,0,524203,The Weavers: Wasn't That a Time
tt0084899,46509,0,46509,White Dog
tt0084917,29712172,0,29712172,The World According to Garp
tt0084920,3583513,0,3583513,Wrong Is Right
tt0084931,2279543,0,2279543,"Yes, Giorgio"
tt0084935,2810199,0,2810199,"Yor, the Hunter from the Future"
tt0084938,30688860,0,30688860,Young Doctors in Love
tt0084945,16897768,0,16897768,Zapped!
tt0084962,781151,0,781151,L'ï¿½ï¿½ï¿½ï¿½ï¿½
tt0085121,7175592,0,7175592,10 to Midnight
tt0085154,17233166,0,17233166,All the Right Moves
tt0085159,6333135,0,6333135,Amityville 3-D
tt0085208,1867792,0,1867792,Baby It's You
tt0085210,9190819,0,9190819,Bad Boys
tt0085236,5997566,0,5997566,Beyond the Limit
tt0085244,56399659,0,56399659,The Big Chill
tt0085248,12049108,0,12049108,The Black Stallion Returns
tt0085255,42313354,0,42313354,Blue Thunder
tt0085271,10219460,0,10219460,Brainstorm
tt0085276,19910002,0,19910002,Breathless
tt0085295,2938179,0,2938179,"Careful, He Might Hear You"
tt0085318,6149983,0,6149983,Chained Heat
tt0085320,200498,0,200498,Champions
tt0085333,21017849,0,21017849,Christine
tt0085334,20605209,0,20605209,A Christmas Story
tt0085346,21667789,0,21667789,Class
tt0085370,3974975,0,3974975,Entre Nous
tt0085382,21156152,0,21156152,Cujo
tt0085384,4491986,0,4491986,Curse of the Pink Panther
tt0085387,16134627,0,16134627,D.C. Cab
tt0085398,687475,0,687475,Daniel
tt0085407,20766616,0,20766616,The Dead Zone
tt0085412,10369581,0,10369581,Deal of the Century
tt0085450,10375893,0,10375893,Doctor Detroit
tt0085461,5310748,0,5310748,The Dresser
tt0085470,29309766,0,29309766,Easy Money
tt0085473,1262691,0,1262691,Eddie Macon's Run
tt0085475,4786789,0,4786789,Eddie and the Cruisers
tt0085478,14648076,0,14648076,Educating Rita
tt0085482,27920,0,27920,El Norte
tt0085513,1818910,0,1818910,Exposed
tt0085542,760883,0,760883,Fire and Ice
tt0085549,92921203,0,92921203,Flashdance
tt0085551,1645711,0,1645711,Get Crazy
tt0085575,1318839,0,1318839,Gabriela
tt0085588,975414,0,975414,Getting It On
tt0085608,6666725,0,6666725,The Golden Seal
tt0085615,15856028,0,15856028,Gorky Park
tt0085622,5516140,0,5516140,The Grey Fox
tt0085636,14400000,0,14400000,Halloween III: Season of the Witch
tt0085640,42914,0,42914,Hammett
tt0085656,272278,0,272278,Heart Like a Wheel
tt0085672,10676194,0,10676194,Hercules
tt0085678,28445927,0,28445927,High Road to China
tt0085694,10604986,0,10604986,The House on Sorority Row
tt0085701,5979292,0,5979292,The Hunger
tt0085750,45517055,42470000,87987055,Jaws 3-D
tt0085764,3952448,0,3952448,Joysticks
tt0085780,4218594,0,4218594,The Keep
tt0085794,2536242,0,2536242,The King of Comedy
tt0085809,1723872,0,1723872,Koyaanisqatsi
tt0085811,16519460,0,16519460,Krull
tt0085838,1530839,0,1530839,Lianna
tt0085859,5895761,0,5895761,Local Hero
tt0085862,12232628,0,12232628,Lone Wolf McQuade
tt0085863,1223200,0,1223200,The Lonely Lady
tt0085867,11787127,0,11787127,The Lords of Discipline
tt0085868,1246141,0,1246141,Losin' It
tt0085871,5269990,0,5269990,Love Letters
tt0085873,10171304,0,10171304,Lovesick
tt0085891,10964231,0,10964231,The Man Who Loved Women
tt0085892,2443487,0,2443487,The Man Who Wasn't There
tt0085894,10353438,0,10353438,The Man with Two Brains
tt0085895,2314561,0,2314561,"Man, Woman and Child"
tt0085905,852676,0,852676,Marlene
tt0085919,17613720,0,17613720,Max Dugan Returns
tt0085933,2306560,0,2306560,Merry Christmas Mr. Lawrence
tt0085935,5301085,0,5301085,Metalstorm: The Destruction of Jared-Syn
tt0085959,14929552,0,14929552,The Meaning of Life
tt0085970,64783827,0,64783827,Mr. Mom
tt0085980,22587834,0,22587834,My Tutor
tt0085994,1963756,0,1963756,Savage Islands
tt0085995,61399552,0,61399552,Vacation
tt0086005,29600000,0,29600000,Never Cry Wolf
tt0086006,55432841,0,55432841,Never Say Never Again
tt0086011,5563663,0,5563663,A Night in Heaven
tt0086014,6670680,0,6670680,Nightmares
tt0086022,18846,0,18846,Nostalgia
tt0086034,67893619,0,67893619,Octopussy
tt0086036,1080470,0,1080470,Of Unknown Origin
tt0086058,6486797,0,6486797,The Osterman Weekend
tt0086066,25697647,0,25697647,The Outsiders
tt0086070,127426,0,127426,Petit Con
tt0086102,2878404,0,2878404,Phar Lap
tt0086112,694497,0,694497,The Pirates of Penzance
tt0086113,560,0,560,The Pit
tt0086129,33759266,0,33759266,Porky's II: The Next Day
tt0086143,14049540,0,14049540,Private School
tt0086154,34725000,0,34725000,Psycho II
tt0086190,309306177,165927377,475233554,Star Wars: Episode VI - Return of the Jedi
tt0086192,13168027,0,13168027,Revenge of the Ninja
tt0086194,16156776,0,16156776,Richard Pryor... Here and Now
tt0086197,21192102,0,21192102,The Right Stuff
tt0086200,63541777,0,63541777,Risky Business
tt0086203,30379,0,30379,Rock & Rule
tt0086205,6857733,0,6857733,Romantic Comedy
tt0086216,2494480,0,2494480,Rumble Fish
tt0086220,3000000,0,3000000,Running Brave
tt0086232,1402962,0,1402962,Sahara
tt0086245,1108299,0,1108299,"Say Amen, Somebody"
tt0086250,45408703,20476000,65884703,Scarface
tt0086264,2082215,0,2082215,Screwballs
tt0086312,35615609,0,35615609,Silkwood
tt0086325,5678950,0,5678950,Smokey and the Bandit Part 3
tt0086336,8400000,0,8400000,Something Wicked This Way Comes
tt0086346,16478265,0,16478265,Spacehunter: Adventures in the Forbidden Zone
tt0086352,24071666,0,24071666,Spring Break
tt0086355,6472990,0,6472990,Star 80
tt0086356,5555305,0,5555305,The Star Chamber
tt0086361,64892670,0,64892670,Staying Alive
tt0086366,15543710,0,15543710,Still Smokin
tt0086370,6347072,0,6347072,The Sting II
tt0086373,8571374,0,8571374,Strange Brew
tt0086374,1362303,0,1362303,Strange Invaders
tt0086377,378452,0,378452,Streamers
tt0086379,13000000,0,13000000,Stroker Ace
tt0086381,1723487,0,1723487,Stryker
tt0086383,67642693,0,67642693,Sudden Impact
tt0086387,984,0,984,Summerspell
tt0086393,59950623,0,59950623,Superman III
tt0086397,14000000,0,14000000,The Survivors
tt0086405,2439705,0,2439705,Table for Five
tt0086423,8443124,0,8443124,Tender Mercies
tt0086425,108423489,0,108423489,Terms of Endearment
tt0086429,2044892,0,2044892,Testament
tt0086433,4504,0,4504,Those Glory Glory Days
tt0086450,13030214,0,13030214,To Be or Not to Be
tt0086461,2433722,0,2433722,Tough Enough
tt0086465,90404800,0,90404800,Trading Places
tt0086476,4304286,0,4304286,Trenchcoat
tt0086491,29450919,0,29450919,Twilight Zone: The Movie
tt0086494,23646952,0,23646952,Two of a Kind
tt0086506,18016,0,18016,On Tour with Pina Bausch
tt0086508,30503151,0,30503151,Uncommon Valor
tt0086510,5696391,0,5696391,Under Fire
tt0086525,17343596,0,17343596,Valley Girl
tt0086541,2120439,0,2120439,Videodrome
tt0086567,79567667,0,79567667,WarGames
tt0086582,724912,0,724912,The Wicked Lady
tt0086593,9632062,0,9632062,Without a Trace
tt0086617,10278575,0,10278575,The Year of Living Dangerously
tt0086618,4300000,0,4300000,Yellowbeard
tt0086619,40218899,0,40218899,Yentl
tt0086637,11798616,0,11798616,Zelig
tt0086643,162547,4692,167239,Ziggy Stardust and the Spiders from Mars
tt0086837,40400657,0,40400657,2010
tt0086856,6254148,0,6254148,The Adventures of Buckaroo Banzai Across the 8th Dimension
